Word, wordscore
Wishmaster,5.0
Shakespeare,8.049382716049381
Episodio,10.0
Rising,7.2644688644688635
Tu,5.888888888888889
Snaps,6.428571428571429
Kriegsbilder,10.0
oikonomikou,5.0
Nudist,5.0
Berlin,7.556060606060607
To,7.296858581211182
stanza,7.666666666666667
M�jgan,9.0
Antoni,5.0
Te,7.0
Screwballs,3.0
Nomad,9.0
Ending,7.780952380952381
Dukes,6.2
Gbasut�zu,6.0
Klassfesten,4.0
Zhan,6.0
St,6.737373737373738
Speech,8.379629629629626
Zhao,6.0
TV,5.0
Su,7.666666666666667
Lyubimetz,8.0
Wo,8.242857142857144
god,7.75
Wu,6.314814814814814
Eraserhead,7.428571428571429
Howl,8.5
Minding,8.0
Amador,9.0
soldaat,6.0
XB,6.0
kfuku,4.0
Plata,6.0
Sat?,10.0
Croft,6.041666666666666
We,7.417994400547356
Continues,6.962650602409639
Autoluminescent,7.0
Promoci�n,5.5
Catch-22,7.5
Schaduw,7.0
X2,7.901960784313726
Einayim,7.0
Vu,7.447368421052632
Couple,8.625
Vi,6.75
Barber,7.854166666666667
Boleyn,7.4
Countdown,7.208333333333333
Hour,7.403714177978884
Va,6.166666666666667
Syrian,8.0
Jodaeiye,8.535211267605634
Cannes,6.0
Open,5.8753561253561255
Chicken,6.845454545454547
Sasame-yuki,7.0
rymmen,7.0
Hafla,7.0
S.,7.466666666666666
Former,7.0
Cosmopolis,3.8
Waiting...,7.428571428571429
Gun,6.815973757160286
Hahaha,7.0
Plane,6.7625
Palfrey,9.0
Mens,7.0
Teacher?,8.0
Gut,8.0
Dodger,7.0
Guy,6.938502673796791
Mimic,5.8
Meng,8.0
Looker,5.0
Hellraiser,5.483754789272031
Pa,4.75
Duality,10.0
Scorpio,8.0
Hospital,7.0
Gui,8.0
Albert,6.471428571428572
Po,5.0
Continued,8.0
Pi,7.203502458071647
Melt,5.166666666666667
Suddenly,5.194444444444444
PT,7.0
Os,6.5
Ot,10.0
goh,8.0
gok,7.0
Lamma,6.5
Pathinaru,7.0
Op,8.0
goo,6.0
Or,6.0
PS,8.0
gor,3.0
Peacock,6.8
Oz,7.681738052045219
Se,4.333333333333333
sista,8.0
Snake,7.919642857142858
Si,8.0
Oxford,7.944444444444445
Sweetness,10.0
gazeteci,6.0
Shave,8.0
So,6.303418803418804
Katok,8.666666666666666
Consuming,4.0
Melo,8.5
Jaakobille,10.0
Shaun,8.272727272727273
Somewhere,6.148148148148148
Teachers,8.0
Cunningham,8.6
Sa,5.5
Flanagan,7.0
Marafon,4.0
dort,10.0
Counterpunch,8.0
Bitten,6.5
Re,6.333333333333333
SF,10.0
Plans,6.666666666666667
Bitter,7.375
Tyson,8.0
6�me,7.8
T.,5.0
Plank,5.5
CLONED,5.0
Mushrooms,7.0
Alienate,7.5
T2,9.0
RV,7.285714285714286
Mandoras,5.0
Sober,7.0
Charuulata,6.0
Save,6.991666666666665
Underground,6.913636363636364
Simple.,8.0
Vastavaiya,7.0
jupe,5.0
muerte,5.25
Salt,7.141666666666667
Campus,8.0
Valentine,6.975225225225226
Encarnarei,6.666666666666667
Snail,9.0
gui,7.0
Meltdown,7.428571428571429
gua,8.6
Relic,6.5
Awards,6.833333333333333
atari,8.0
Sale,9.0
sredi,8.0
Fukrey,7.071428571428571
muerto,5.0
Sala,7.2
Addict,6.666666666666667
C.H.U.D.,4.5
demora,7.0
Saint,5.514814814814815
Invictus,8.153846153846153
Dazed,7.7368421052631575
parfait,7.1
Meio,8.5
Chun-Li,3.6
Rachel,6.714285714285714
Mein,6.285714285714286
Shippuden,5.0
Waste,8.0
Around,6.822222222222223
Astro,6.333333333333333
Tellement,7.0
2by4,10.0
onna-tachi,4.0
dealuri,7.333333333333333
Gekijoban,4.0
Valentino,5.0
Diggstown,10.0
Foolproof,7.0
Watching,6.333333333333333
Vargtimmen,6.5
pr�,7.0
ontvoering,7.0
Joyful,6.555555555555555
Raging,8.574074074074078
Balada,7.166666666666667
Ragini,4.0
Knute,6.0
Cellmates,8.0
Cooking,7.5
Ninotchka,8.0
gwa,7.0
doust,8.333333333333334
Mega,6.0
Lucinda,10.0
Hellowoo,9.0
Holds,5.0
Showgirls,3.8
Conquering,10.0
guo,6.666666666666667
foudre,10.0
Preys,7.8
Said,6.307936507936508
Shushu,4.0
Tibbs,5.0
Urga,10.0
Press,8.0
Saiky,6.0
fermarci,7.0
Daredevil,6.0
Katya,8.0
Saps,7.0
Prestige,8.72815533980583
Ye,8.5
Ya,7.1
buona,6.0
Holes,7.9411764705882355
No.21,7.0
Wasnt,8.32
Baraye,7.0
Katyn,6.818181818181818
Yo,9.0
Karnaval,5.5
Yi,9.06906906906907
Meer,4.5
heiligen,8.0
Enough,6.702857142857144
Meet,6.304506802721089
Pokhoronite,4.0
buono,9.12643678160919
Meek,5.0
Gli,5.888888888888889
douze,8.272727272727273
Fists,7.6991150442477885
Xi,8.166666666666666
Breakers,5.09404761904762
cielos,6.0
Warehouse,5.0
Gol,8.5
Sans,8.0
Dvadtsat,7.0
Got,6.774802371541501
Luminaries,10.0
Aquamarine,8.25
Cahill,5.0
Kagi-dorob,8.0
Sand,8.15
Sang,8.0
Tibet,7.825
Python,8.368421052631577
p�re,9.0
Nymphomaniac,7.322068511198946
Madness,8.025
Lamhe,4.0
Imaginaerum,6.125
Samo,7.0
Anytown,4.0
C�nd,6.0
Za,7.0
Pootie,6.333333333333333
Zi,7.0
Same,8.0
smotri,6.75
God,7.27725856366894
Goa,7.0
�pine,7.0
Acapulco,6.5
Lane,6.10016835016835
Gotta,7.227272727272727
Balboa,7.6521739130434785
Mabuse,8.333333333333334
Land,6.6438667861348275
Curie,9.0
ge,8.5
Erikka,10.0
Kokowh,7.0
Saab,6.6
Amityville,4.890151515151516
ga,7.633333333333333
Wolfman,5.0
Cannon,10.0
sais,9.0
Jigoku,5.5
Ink,8.0
Noviembre,5.0
Ini,9.0
Unbearable,7.833333333333333
Genuine,8.0
Inn,7.375
fu,7.45151515151515
Irish,8.0
fo,7.0
Saam,8.0
Prefer,7.285714285714286
Sholay,8.6
puuru,7.0
Saat,6.0
Dragonslayer,6.25
he,7.0
al-tabal,10.0
Disclosure,6.142857142857143
Echte,7.0
ha,6.142857142857142
Fortune,6.425
Holla,6.0
Sabe,8.0
gu,6.666666666666667
iba,6.0
Melody,7.333333333333334
Eerie,6.0
�tat,7.0
du,7.077044832862498
gifu,5.0
Fear,6.779227275705605
doit,9.0
Ils,8.0
Bucuresti,6.0
Screamers,7.5
belasi,7.0
Banka,6.0
Saheb,5.166666666666666
Ima,10.0
wolkig,7.0
Bakkeg�rden,6.0
amants,8.4375
kallar,10.0
de,6.9878023330055985
di,7.158997882011374
Stella,5.0
Reunion,5.511111111111111
Banks,7.861861861861862
do,6.960416666666666
Ilo,6.6
Horton,8.5
warui,8.0
Ill,7.066666666666666
Jerry,7.145161290322581
Rugrats,9.75
Ina,7.0
Sinatra,6.5
bundan,6.0
Richter,8.0
arr�t�,8.0
condenados,5.0
Employee,5.9
Mariyathai,7.0
Larbitro,8.666666666666666
el,6.544871794871795
Split,6.5
Darjeeling,7.3428571428571425
Employer,5.0
Tijera,7.0
en,7.143575757575758
em,3.0
et,7.171051171051171
Subway,9.75
Bowfinger,8.1
es,8.333333333333334
jiwoogae,8.5
er,7.166666666666667
Moskowitz,9.0
Lara,6.041666666666666
Guilty,5.533333333333334
Alugo,6.0
by,7.7000859973497855
Larj,7.0
lontana,6.0
huang,7.2
long,7.848095238095238
doch,8.0
bu,7.6
Teena,10.0
Lars,7.6726190476190474
Glory,7.40014861661543
Harold,7.160515873015873
Curls,6.0
yapmak,7.0
Hitcher,7.181818181818182
Fellowship,8.843283582089555
Call...,6.45
bi,8.033333333333333
Hamiltons,6.5
Cycles,8.0
Safe,5.304351050184383
da,5.826923076923077
Feed,5.0
Iks,7.0
Spread,5.571428571428571
Tigerland,6.666666666666667
Bilals,10.0
Taegukgi,7.857142857142857
tamashii-tachi,4.0
Pr�sum�,7.0
Last,6.9828790580651505
cm,7.25
Banjo,7.0
Surrogates,6.722222222222222
ce,8.5
Fishbone,7.0
Office,7.702127659574468
Birdman,8.0
Awful,6.5
Alexander,6.857142857142858
Putevoy,6.5
Saga,5.7753669095132505
Blown,6.714285714285714
Riley,7.583333333333333
Sage,10.0
Late,6.210606060606061
Naissance,8.0
Pigeon,4.0
Luomo,5.2
Heureux,8.5
Mimzy,7.666666666666667
Flickan,7.619047619047619
ich,6.0
Taris,8.0
Feet,6.474051490514905
criminale,9.5
Opus,9.0
Feel,9.0
Anvil,8.666666666666666
menneisyytt,7.666666666666667
az,8.267605633802816
ba,8.0
Sahi,7.0
Yj�,7.0
Caccia,9.0
at,7.181122705479113
as,5.791801932757275
Cider,7.5
K-9,7.333333333333333
Asad,7.0
Sudan,8.0
av,7.15
ex�cution,7.0
au,7.645714285714285
Elveda,8.0
Reacher,7.011730205278592
kiseki,10.0
al,7.333094384707288
ai,7.75
Laut,4.0
ao,6.708333333333333
Skatan,6.0
sabe,7.0
am,7.75
Coneheads,6.2
an,7.629762732746458
ad,10.0
Clandestinos,5.0
Kytice,6.0
ab,8.5
Anything...,8.05
Evidence,4.420289855072464
ah,9.0
Blows,7.5
Hills,7.076953748006378
nu,7.5
Chairman,1.0
Corner,7.75
no,7.501942435247308
Witchfinder,8.0
Pollyanna,8.5
Wojtyla,10.0
California,7.116666666666666
Horten,7.0
eobshi,8.0
of,6.8979468444275645
Accidents,8.0
Watch,8.043784094171691
od,10.0
om,6.0
Hellboy,7.076887232059645
on,7.159366382886719
Waxwork,5.5
oi,7.0
og,6.0
ot,8.0
os,5.5
dong,6.0
Pachimmabot,7.0
ou,7.25
L�ngstrump,9.0
op,8.5
or,6.787530442661614
Wouldnt,6.0
Gagarin,6.666666666666667
Wallace,8.375
mary�,9.0
Highness,5.733333333333333
Laws,3.8333333333333335
Llamada,8.0
Avant,6.166666666666667
etim,8.0
weiter,7.0
Moral,4.0
po,7.1875
aceitoso,7.0
Moran,7.0
Daddy,7.25297619047619
pi,5.0
Buuren,10.0
lo,7.9523809523809526
Teeth,5.384615384615385
Astronaut,7.75
Whores,6.0
Ida,8.0
Vinci,7.404255319148936
Banco,7.0
JFK,8.90625
Idi,6.75
Water,7.158333333333334
lykkelig,7.0
Ido,2.0
Peacemaker,6.142857142857143
Proposal,6.942592592592592
Sleepworking,8.0
ma,7.027777777777778
Morde,5.0
me,6.722222222222221
Faintheart,8.0
mi,7.437895437895437
Fires,4.0
arvet,10.0
mo,7.25
Huang,8.0
Chabbis,7.363636363636363
Bande,8.0
Micheles,7.833333333333333
perdre,7.05
na,7.25
Fired,6.25
Katma,7.0
destiu,6.0
Arizona,5.303030303030304
ne,6.766666666666667
Sarawat,7.5
ng,6.0
ni,8.125344352617079
Darlings,7.422535211267604
Private,7.494408038444736
destin,8.51428571428571
Purgatorio,10.0
Indie,8.133333333333338
Compound,10.0
ju,8.0
familie,6.85
N�andertal,7.5
Vaghe,8.0
P.S.,7.538461538461538
Elizabethtown,8.8
India,8.232142857142858
ki,4.285714285714286
ke,8.0
Bakush�,7.0
limperm�able,4.0
soleil,7.25
diavolo,5.0
familia,7.666666666666666
ka,6.321428571428571
Arts,7.666666666666667
Katha,5.0
Echos,5.0
Lrjungen,7.5
Ice,6.603277612417534
Kauwboy,7.666666666666667
sauvage,7.416666666666666
sepas,10.0
Success,9.666666666666666
mueran,7.5
li,4.0
?r�i,7.0
Dobara,8.666666666666666
pude,7.5
le,7.279218815062735
Gladiator,9.013157894736842
Cristo,7.495833333333332
la,6.746953914141413
inu,7.4
loup,7.333333333333334
Lycans,7.222222222222222
hjem,6.0
Zhen,5.0
Sholeh,10.0
hu,6.3690476190476195
Perfidia,6.0
hi,6.0
Airborne,5.5
ho,7.583333333333333
Fail-Safe,7.666666666666667
Tequila,6.5
giornata,8.666666666666666
Taras,4.0
Sennen,8.0
Mariposas,8.0
giornate,5.0
Faster,7.2875
is,4.79
iu,9.0
perdus,7.333333333333333
ili,8.333333333333334
il,7.540743276004677
im,6.5
in,7.128325856924447
Tinker,7.7875
ile,4.3076923076923075
Recruit,6.763106796116505
je,8.186666666666666
Svidd,8.0
Austens,8.0
Alenky,7.5
Katie,9.333333333333334
Pinisa,7.0
ji,8.166666666666666
continent,7.5
Balkanu,10.0
Ian,4.0
famille,2.5
ja,7.5
Hudsucker,7.4
Supermodels,7.0
xi,6.0
Monkeybone,7.0
Hounddog,7.0
Tourn�e,7.0
Blackout,7.5
Cadavra,7.0
Sukiyaki,3.875
Speriamo,7.0
Tess,7.5
amours,7.636363636363637
Test,8.0
Admirable,9.0
Sahte,10.0
Roxbury,5.888888888888889
Caine,8.0
mor...,9.0
Germinal,5.0
yang,5.0
uglom,7.0
Tera,6.0
Sagban,9.0
piscine,8.0
Tere,5.833333333333333
wo,7.2666666666666675
Profile,7.0
Swept,1.0
Mint?,10.0
wu,6.35
Term,7.841379310344828
Kamome,7.0
Calling,5.825
Satyricon,7.0
Yasuwa,9.0
adentro,8.285714285714286
sinifi,8.375
bukatsu,9.0
ruostuu,3.0
hou,6.0
wa,8.457671957671957
sudby,9.0
pura,8.0
Yu-wol-ui,3.0
Christy,8.448275862068964
Lebanon,7.0
Wanderlust,6.282051282051282
Pulp,8.462555066079299
Serendipity,7.833333333333333
Summer,6.896648287577824
della,6.083333333333334
vs,5.8269500107735395
delle,6.5
Vinyan,6.5
Laak,6.0
Johnny,6.901752645502644
ve,6.540000000000001
samoura�s,8.0
Thought,3.0
va,7.707792207792208
Mansion,5.0
Block,6.990196078431373
Damage,6.555555555555556
Bread,10.0
Zameen,9.149999999999999
ue,7.9523809523809526
Contagion,6.609756097560975
Break,6.341666666666666
Gimme,7.118095238095239
ut,7.222222222222222
um,6.5
un,7.176136363636363
Gridiron,8.833333333333334
Fabulous,7.4
tu,7.963333333333334
Conspirator,6.8125
Idioterne,6.666666666666667
to,7.198145109757132
Iran,6.0
hui,6.0
monogatari,7.277272727272727
Irak,2.0
Army,7.369160509031198
Sudor,5.0
Esther,4.5
te,6.733333333333333
hua,5.5
ti,6.766666666666667
Iraq,9.0
Socha,7.0
Punk,7.25
Arme,6.777777777777778
Lace,9.0
ta,7.416666666666667
su,7.125
shiranai,8.25
puma,1.0
actrice,8.0
so,7.0
Pump,9.0
Muppet,7.771428571428571
Avaze,8.333333333333334
se,7.3464912280701755
Globe,6.5
sh,8.0
Garrett,9.5
si,7.178383838383838
Salinui,8.256410256410257
Pune,10.0
Hercules,5.022765038218679
sa,6.795454545454546
uccellini,6.666666666666667
Pups,5.0
Courage,6.0
Tornado,7.5
ri,8.0
Beware,4.25
Riding,7.258503401360545
re,7.5
Diplomatie,7.0
Lady,8.067301302498672
Ichijji,8.0
Picasso,7.5
Nachts,7.0
qu,6.666666666666667
System,9.0
Merdeka,8.0
Arbitrage,6.809999999999999
qi,7.0
Indru,6.0
Freund,6.5
lange,7.0
Dosti,4.0
pu,7.0
Many-Splendored,8.0
Wyatt,6.285714285714286
drumul,9.0
Hur,5.5
Montecarlo,4.0
Huo,7.0
Hustle,7.290188103711236
vosemnadtsati,10.0
Hum,7.333333333333334
Lage,7.0
First,6.928860104713995
Push,7.066666666666666
course,5.666666666666667
Moordwijven,4.0
Araf,6.0
Homem,7.791666666666666
Rublyov,8.5
Minis,5.0
vengeance,5.0
Retornos,8.0
Aran,7.0
Welshs,5.0
Tezz,6.0
Pocket,4.0
Monkeys,8.114285714285714
Bullwinkle,1.0
Peabody,7.416666666666667
Mindless,10.0
Pure,7.5
Remix,7.0
SantArcangelo,10.0
Lensman,10.0
Hua,6.166666666666666
Hud,8.0
Submarine,7.147435897435898
Submarino,8.25
Moments,10.0
Estrada,7.857142857142857
anstndigt,10.0
okuno,7.0
Birdmen,7.333333333333333
Reborn,5.857142857142857
Ramona,9.4
Lair,6.5
Manhunt,6.5
Trydno,6.8
chispa,5.5
Crisis,8.0
Xtro,4.0
Dreamgirls,7.7272727272727275
Laid,6.333333333333334
Likely,5.75
Home-,8.0
gyeol-ae,9.0
Watts,7.0
Putt,9.0
Night,6.913992654851333
Goemon,10.0
ging,4.5
Siyaah..,3.0
huo,4.0
Wuornos,5.0
hun,7.0
Fightville,8.0
haven,10.0
Sleepwalk,6.928571428571429
Topaz,5.2
Minha,6.666666666666667
Puss,6.346153846153846
Fragile,9.0
Contessa,7.0
Home?,7.0
Al-ins,6.0
Caire,7.333333333333333
TerrorVision,7.0
Felt,7.0
Glocken,6.0
Minds,7.875
Miner,5.0
Wrestler,7.962962962962962
Cadaver,7.0
Seattle,6.5476190476190474
putu,9.0
Banker,5.0
dnya,8.5
Lake,6.327160493827161
Varekai,9.0
Xperience,5.0
Thunderbolt,9.5
rouge,7.44
Freitag,4.0
Mines,7.0
Fell,7.388888888888889
Cairo,7.589285714285714
Jersey,5.888888888888889
Munchausen,6.75
Regeneration,5.0
Diwani,4.5
Nigar,7.0
Ardi,7.5
Bitchkram,4.0
zi,7.5
Hop,6.49090909090909
Arga,10.0
Hos,6.555555555555555
Kokoko,8.0
Hot,7.389874907763617
Bloom,7.125
za,6.416666666666667
Lamp,6.5
Vinny,8.285714285714286
Umarete,9.0
Specialist,5.625
fieno,8.0
Innocents,6.777777777777778
giri,5.0
Argo,8.049327354260088
zu,7.25
Janghwa,7.181818181818182
Chihuahua,8.0
How,7.218120480143643
Ha-Tizmoret,6.8
friche,8.25
Joyeux,7.666666666666667
ye,5.0
Yeralti,7.0
ya,6.666666666666667
ninp�ch,7.5
Bachchan,9.0
Desierto,6.0
Blood,6.486267326479463
yu,7.666666666666667
Lange,6.0
Tenebras,7.0
Breed,7.9855072463768115
Leatherheads,6.166666666666667
Hoe,7.125
yo,6.533333333333333
WikiLeaks,7.387096774193548
yi,8.0
zeljeza,7.0
Are,6.741975308641975
Arc,6.333333333333333
Sposi,7.0
Scarlet,8.38888888888889
kori,7.0
Switchback,7.0
Ara,6.0
D�fense,6.0
Arm,7.0
chance,6.0
Arn,8.0
Ark,8.603174603174601
gaiden,9.0
Brewsters,6.285714285714286
Strikes,7.444131455399062
Enemies,6.207001522070015
Girls,6.874338122345712
Seiveer,10.0
Chillerama,7.0
Taal,8.0
Kathirvelan,3.5
Lennemi,7.666666666666667
Bought,6.216216216216216
feu,9.0
Depression,5.0
Spork,7.0
Gonzo,8.0
l�,7.25
Kalevet,5.0
Scrooged,7.3
Spacehunter,6.0
Apt,6.833333333333333
App,6.4
Echo,5.5
fem,9.0
Deceptive,8.0
Noroi,9.0
fen,8.0
Philips,4.0
fei,7.166666666666667
Ate,10.0
Madea,6.833333333333334
Circles,4.176470588235294
koto,9.0
Shagged,7.769230769230769
Megamind,7.147058823529412
Maden,7.0
Ass,6.2012820512820515
Madeo,8.1
Arossi,7.0
Spartacus,8.764705882352942
Heartstopper,6.0
Manfish,4.0
Flowers,6.588888888888889
Petra,10.0
Ask,7.2727272727272725
Jesus,5.9
Art,6.3066747788822255
Epilepsy,5.0
Turbo,7.712435233160622
Vicious,8.266666666666667
Orion,1.0
Atonement,8.068965517241379
Papurika,7.461538461538462
Vollidiot,5.0
Coffy,7.2
Crumb,10.0
Harlem,6.5
Hidamari,9.0
inseglet,7.809523809523809
Giants,8.2375
Disturbing,8.25
Europe,5.0
kong,7.0
ensemble?,6.5
Bamba,7.75
capital,6.181818181818182
Lieutenants,7.0
Sutor�to,8.0
Temporary,9.0
Bambi,4.75
Brian,8.473684210526317
nakorn,8.0
Reise,6.0
Windtalkers,8.4
Basketball,7.897435897435898
Should,6.666666666666666
ammazzacattivi,10.0
Stroszek,9.0
Norte,9.0
North,6.731399359448139
Pohwasogeuro,7.666666666666667
Aur,5.866666666666666
Krieger,7.5
Byin,9.0
fat,7.0
Leaves,6.8
Horses,9.222222222222221
far,7.0
Indemnity,8.758620689655176
Juvana,7.0
fan,7.0
Usher,7.0
Revenant,4.666666666666667
Auf,8.285714285714286
fai,5.0
suretler,5.0
tr�mula,7.0
Gerzek,7.0
obscur,7.5
suicides,6.2
Command,8.0
r�gle,9.166666666666666
Stirba,5.0
Anchorman,7.1339468987059345
hotell,10.0
Ragin,5.0
Tabu,7.75
K�ngavegur,7.0
Axe,5.25
Salvador,7.0
Godsend,3.5
Sansone,7.5
Surfers,7.0
Madam,9.0
le-i-di,7.0
Hobbit,8.019655679020008
Sakar,8.0
Kenny,6.333333333333333
Madar,9.0
Suzhou,6.0
Beauty,8.172949735449734
Dragnet,6.0
Suburbs,8.0
Wounds,6.0
Europa,7.704166666666667
Equilibrium,7.36
Barbershop,5.0
Barkleys,7.0
Mildred,8.5
Reasonable,5.662162162162162
Flashpoint,6.0
Harlan,9.0
Bettie,6.666666666666667
Memor�zu,8.0
Demand,2.0
Stitches,6.166666666666667
rowaiaru,5.569148936170213
Mist�rios,7.0
Loosies,6.333333333333333
Lorax,6.785714285714286
imie...,6.333333333333333
loshoto,8.0
Against,7.550505050505051
Schweigen,7.0
Goods,7.357142857142858
mossels,10.0
zaak,8.0
Raggy,7.0
Runaways,6.083333333333333
Verdingbub,6.0
Aya,7.0
sn?en,7.5
Fiction,7.998428523585027
silence,8.0
Babettes,9.333333333333334
Rosenheim,7.0
Deliverance,6.538461538461538
idiota,10.0
Teapot,6.566666666666666
Beckham,8.0
Genius,7.966666666666667
Lords,6.055897435897435
Goofy,8.25
Gianni,7.0
Tamara,7.4
Ruthless,7.5
Zhantai,8.0
Better,7.73888888888889
Reine,7.0
Petit,5.0
Betoniy,6.5
club,5.0
h�risson,8.6
Bunraku,6.666666666666667
Alter,5.0
Weekender,5.0
V�zquez,6.0
Marius,9.5
Spoon,9.0
Seven,7.049737432159651
Stains,8.0
Pieces,7.4
Firewalker,3.0
Poetry,6.0
Jharokhon,8.0
Spook,7.0
CB4,7.0
Khuda,4.5
Program,5.916666666666666
Jusqu�,6.666666666666667
Sarang-ttawin,7.0
Cruel,7.5
Nebel,7.0
Wolfen,3.0
Forsaking,10.0
Pyaasa,8.5
Democracy,8.0
Jesse,5.928151260504202
Marion,7.7272727272727275
Undisputed,6.541666666666667
Csicska,8.0
Sa�,6.0
Zack,7.08
kvinnor,8.1025641025641
pommes,7.0
Lesbian,7.666666666666667
nishto,8.0
Bag,7.138888888888889
Conditions,7.4
croce,4.0
Bai,8.6
Bak,6.0
Sakir,8.0
Bal,6.0
habitante,7.0
Ban,5.5
paperino,6.666666666666667
Bad,6.719371512202181
Bay,6.75800156128025
G�ta,6.0
Bao,8.0
Goltzius,9.0
Bar,5.875
Bat,7.777777777777778
Nutcracker,1.0
inte,6.0
Britain,9.333333333333332
Hiccup,7.0
into,6.666666666666667
Pulver,5.0
monsut�,10.0
Celluloid,8.0
Deception,6.510526315789473
Reiji,6.0
Altar,7.0
Belarus,10.0
spettacolare,8.333333333333334
bleu,8.0
Essential,5.333333333333333
Geol,9.0
Tingle,7.166666666666667
Jessie,5.0
tinieblas,7.5
Bicentennial,6.615384615384615
Helen?,8.5
Caducidad,9.333333333333334
Affairs,6.666666666666667
Aftermath,5.0
est,7.583333333333333
Gent,9.0
Doris,7.5
Ribbons,9.0
Kanna,5.0
Sleeps,6.596153846153847
Amnesia,8.0
Rapyuta,8.176470588235293
Lenfant,7.087301587301588
Madhouse,7.0
Cansada,4.0
Aap,3.0
Sleepy,7.3125
Affaire,7.0
Religion,8.0
Hamam,7.0
Clayton,7.464285714285714
zhuravli,9.0
Stairs,5.8125
46-okunen,10.0
Geot,5.0
Spock,7.0
Curve,7.494897959183673
Tables,8.0
ningy,6.0
Aaj,5.5
Wangyidoen,8.5
Flirt,8.666666666666666
maschera,7.333333333333333
Osobennosti,5.5
Alambrista,8.0
geheime,4.75
Abu,8.0
Kanli,7.0
Clean,7.333333333333333
misura,6.0
Clear,8.545454545454545
Flintstones,3.75
Nugu-ui,8.0
Bbuddah,6.0
Bekas,8.266666666666667
Deadlands,6.0
deger,7.0
Majesteit,7.0
Marina,6.666666666666666
Marine,4.545454545454546
Act,7.057346226161697
Kellys,7.833333333333333
Formosa,6.0
tidak,8.333333333333334
Marins,7.0
zhong,7.0
Ace,7.588319088319088
Appaloosa,5.6
Facility,6.5
Redline,7.0
domnului,7.75
Female,7.291666666666666
Earring,6.666666666666667
Curse,6.921643678160919
Supernatural,4.0
Royal,7.427083333333333
Cursi,9.0
Gonna,8.5
Tambi�n,7.818181818181818
Bekleme,7.0
P�rez,6.0
Jekyll,6.0
Ado,7.6722222222222225
t?ffeste,9.5
Melinda,6.363636363636363
Kanchenjungha,6.0
Fasle,7.444444444444445
begyndere,8.0
gekij-ban,7.75
Approach,9.0
Butterfly,6.948022598870057
Quadrophenia,8.0
Gets,8.21311475409836
�ngeles,7.333333333333333
Amreeka,8.0
Geograf,7.230769230769231
Dundee,6.785714285714286
Tricycle,5.0
Tokarev,5.909090909090909
Fragments,6.5
Turks,8.0
Anything,7.25
vkhod,8.0
Ultimatum,7.4780844155844175
Zissou,8.0
puertas,5.0
Age,6.710911225851059
Groundhog,8.317460317460316
Madre,8.0
Aga,7.0
Petes,5.0
Peter,7.533333333333333
era,6.666666666666667
Fling,10.0
Consideration,7.0
Tomorrow?,7.666666666666667
Arpointeu,7.0
Opasno,7.0
NIMH,8.0
Beaver,6.545454545454546
Performance,6.625
Garfield,3.5
Scarface,8.639534883720927
Germ,2.0
Frost/Nixon,8.304347826086957
Manila,7.142857142857143
sembrassent,6.5
faa...,7.0
Drugstore,8.0
